ts_utc,label,sample,openemr_cpu_pct,openemr_mem_mib,openemr_mem_limit_mib,openemr_mem_pct,openemr_pids,database_cpu_pct,database_mem_mib,database_mem_limit_mib,database_mem_pct,database_pids,agent_cpu_pct,agent_mem_mib,agent_mem_limit_mib,agent_mem_pct,agent_pids,caddy_cpu_pct,caddy_mem_mib,caddy_mem_limit_mib,caddy_mem_pct,caddy_pids,httpd_procs,httpd_cap,threads_connected,host_mem_total_mb,host_mem_used_mb,host_mem_available_mb,load1
2026-09-18T23:56:21Z,real50,1,0.18,119.0,3915.8,3.04,39,0.01,401.0,3915.8,10.24,165,0.13,134.0,3915.8,3.42,19,0.00,93.6,3915.8,2.39,8,11,250,21,3915,1266,2649,6.10
2026-09-18T23:56:29Z,real50,2,103.03,152.2,3915.8,3.89,69,83.95,402.1,3915.8,10.27,166,0.54,134.1,3915.8,3.43,17,1.37,93.7,3915.8,2.39,8,26,250,45,3915,1287,2628,6.02
2026-09-18T23:56:37Z,real50,3,106.74,212.6,3915.8,5.43,99,85.03,403.3,3915.8,10.30,166,0.16,134.2,3915.8,3.43,17,1.53,89.0,3915.8,2.27,8,41,250,88,3915,1358,2556,8.02
2026-09-18T23:56:45Z,real50,4,101.52,252.5,3915.8,6.45,113,80.15,404.6,3915.8,10.33,166,3.24,131.9,3915.8,3.37,17,0.87,89.0,3915.8,2.27,8,48,250,129,3915,1384,2531,11.95
2026-09-18T23:56:53Z,real50,5,99.90,286.8,3915.8,7.32,117,87.35,405.7,3915.8,10.36,166,9.68,132.4,3915.8,3.38,17,1.15,89.1,3915.8,2.27,8,50,250,140,3915,1429,2486,14.52
2026-09-18T23:57:02Z,real50,6,74.49,297.9,3915.8,7.61,119,96.52,407.1,3915.8,10.40,166,20.01,132.0,3915.8,3.37,17,1.16,90.8,3915.8,2.32,8,55,250,125,3915,1440,2474,18.25
2026-09-18T23:57:11Z,real50,7,63.63,293.4,3915.8,7.49,99,86.01,408.4,3915.8,10.43,166,13.77,139.7,3915.8,3.57,23,0.71,95.2,3915.8,2.43,8,49,250,148,3915,1450,2465,20.52
2026-09-18T23:57:19Z,real50,8,77.82,295.6,3915.8,7.55,114,103.17,411.2,3915.8,10.50,166,10.09,135.8,3915.8,3.47,17,0.91,96.2,3915.8,2.46,8,48,250,120,3915,1418,2497,21.68
2026-09-18T23:57:26Z,real50,9,5.91,247.2,3915.8,6.31,106,6.07,413.9,3915.8,10.57,166,5.41,136.7,3915.8,3.49,17,0.61,96.6,3915.8,2.47,8,44,250,87,3915,1393,2522,21.52
2026-09-18T23:57:34Z,real50,10,5.69,224.0,3915.8,5.72,94,9.23,414.2,3915.8,10.58,166,13.35,136.8,3915.8,3.49,17,0.51,96.7,3915.8,2.47,8,37,250,73,3915,1378,2537,20.44
2026-09-18T23:57:41Z,real50,11,1.95,193.4,3915.8,4.94,62,0.07,413.9,3915.8,10.57,166,0.35,136.8,3915.8,3.49,17,1.14,97.0,3915.8,2.48,8,30,250,57,3915,1350,2565,17.53
2026-09-18T23:57:48Z,real50,12,7.53,163.1,3915.8,4.17,46,5.12,414.0,3915.8,10.57,166,10.41,137.0,3915.8,3.50,17,0.01,97.2,3915.8,2.48,8,22,250,43,3915,1316,2599,16.13
2026-09-18T23:57:56Z,real50,13,3.85,135.6,3915.8,3.46,32,1.38,414.0,3915.8,10.57,166,2.14,136.4,3915.8,3.48,17,0.00,97.3,3915.8,2.49,8,15,250,29,3915,1295,2620,13.65
2026-09-18T23:58:03Z,real50,14,5.25,129.1,3915.8,3.30,43,2.95,414.0,3915.8,10.57,166,2.47,136.6,3915.8,3.49,17,0.29,97.3,3915.8,2.49,8,13,250,25,3915,1282,2633,12.55
2026-09-18T23:58:10Z,real50,15,0.20,121.5,3915.8,3.10,39,0.05,414.0,3915.8,10.57,166,24.40,136.7,3915.8,3.49,17,0.39,98.3,3915.8,2.51,8,11,250,21,3915,1275,2640,10.70
