ts_utc,label,sample,openemr_cpu_pct,openemr_mem_mib,openemr_mem_limit_mib,openemr_mem_pct,openemr_pids,database_cpu_pct,database_mem_mib,database_mem_limit_mib,database_mem_pct,database_pids,agent_cpu_pct,agent_mem_mib,agent_mem_limit_mib,agent_mem_pct,agent_pids,caddy_cpu_pct,caddy_mem_mib,caddy_mem_limit_mib,caddy_mem_pct,caddy_pids,httpd_procs,httpd_cap,threads_connected,host_mem_total_mb,host_mem_used_mb,host_mem_available_mb,load1
2026-09-19T00:12:43Z,real60,1,2.08,184.2,7941.1,2.32,58,0.03,471.3,7941.1,5.93,170,0.31,128.7,7941.1,1.62,19,0.08,109.9,7941.1,1.38,10,28,250,57,7941,1508,6432,15.98
2026-09-19T00:12:51Z,real60,2,164.64,172.0,7941.1,2.17,63,185.41,473.3,7941.1,5.96,170,13.37,130.1,7941.1,1.64,19,1.71,110.6,7941.1,1.39,10,23,250,65,7941,1483,6457,15.26
2026-09-19T00:12:58Z,real60,3,174.61,214.3,7941.1,2.70,91,195.99,476.3,7941.1,6.00,171,17.08,131.3,7941.1,1.65,19,2.45,110.8,7941.1,1.40,10,37,250,78,7941,1529,6412,16.18
2026-09-19T00:13:06Z,real60,4,186.55,244.0,7941.1,3.07,99,195.51,479.3,7941.1,6.04,171,7.22,132.1,7941.1,1.66,19,1.94,110.9,7941.1,1.40,10,41,250,103,7941,1550,6391,17.20
2026-09-19T00:13:14Z,real60,5,180.17,263.5,7941.1,3.32,113,189.84,482.7,7941.1,6.08,171,29.12,134.8,7941.1,1.70,19,1.77,111.0,7941.1,1.40,10,48,250,122,7941,1591,6349,18.91
2026-09-19T00:13:22Z,real60,6,152.31,288.9,7941.1,3.64,115,201.21,485.6,7941.1,6.11,171,31.73,139.5,7941.1,1.76,19,2.77,111.0,7941.1,1.40,10,49,250,135,7941,1596,6344,20.04
2026-09-19T00:13:29Z,real60,7,5.81,243.5,7941.1,3.07,106,15.56,486.8,7941.1,6.13,171,11.49,143.9,7941.1,1.81,20,0.64,110.9,7941.1,1.40,10,43,250,85,7941,1558,6382,17.77
2026-09-19T00:13:36Z,real60,8,14.87,216.3,7941.1,2.72,92,13.45,486.9,7941.1,6.13,171,14.55,143.3,7941.1,1.81,20,0.68,106.0,7941.1,1.34,10,36,250,71,7941,1539,6402,16.34
2026-09-19T00:13:43Z,real60,9,15.11,183.3,7941.1,2.31,60,5.14,487.0,7941.1,6.13,171,10.48,143.0,7941.1,1.80,20,0.52,106.0,7941.1,1.33,10,29,250,57,7941,1505,6436,13.83
2026-09-19T00:13:51Z,real60,10,7.42,155.8,7941.1,1.96,62,6.40,487.0,7941.1,6.13,171,8.28,141.3,7941.1,1.78,20,0.26,105.9,7941.1,1.33,10,21,250,41,7941,1471,6469,12.72
2026-09-19T00:13:58Z,real60,11,1.80,127.8,7941.1,1.61,46,0.06,487.0,7941.1,6.13,170,0.19,141.7,7941.1,1.78,20,0.01,105.9,7941.1,1.33,10,14,250,27,7941,1450,6490,10.77
2026-09-19T00:14:05Z,real60,12,0.34,119.6,7941.1,1.51,41,0.02,487.0,7941.1,6.13,170,0.17,141.8,7941.1,1.79,20,0.49,105.9,7941.1,1.33,10,12,250,23,7941,1444,6496,9.90
2026-09-19T00:14:13Z,real60,13,0.34,119.5,7941.1,1.51,41,0.01,487.0,7941.1,6.13,170,0.19,141.8,7941.1,1.79,20,0.04,105.8,7941.1,1.33,10,12,250,23,7941,1436,6504,9.11
