ts_utc,label,sample,openemr_cpu_pct,openemr_mem_mib,openemr_mem_limit_mib,openemr_mem_pct,openemr_pids,database_cpu_pct,database_mem_mib,database_mem_limit_mib,database_mem_pct,database_pids,agent_cpu_pct,agent_mem_mib,agent_mem_limit_mib,agent_mem_pct,agent_pids,caddy_cpu_pct,caddy_mem_mib,caddy_mem_limit_mib,caddy_mem_pct,caddy_pids,httpd_procs,httpd_cap,threads_connected,host_mem_total_mb,host_mem_used_mb,host_mem_available_mb,load1
2026-09-18T23:37:06Z,real50,1,82.47,114.5,7941.1,1.44,39,32.78,439.7,7941.1,5.54,169,0.28,130.7,7941.1,1.65,21,0.65,82.7,7941.1,1.04,10,11,250,25,7941,1383,6557,6.15
2026-09-18T23:37:14Z,real50,2,181.99,160.0,7941.1,2.02,59,169.01,440.4,7941.1,5.55,168,10.89,130.9,7941.1,1.65,19,1.82,82.8,7941.1,1.04,10,21,250,56,7941,1433,6507,7.09
2026-09-18T23:37:22Z,real50,3,202.09,232.8,7941.1,2.93,113,173.34,442.2,7941.1,5.57,169,7.85,131.2,7941.1,1.65,19,1.83,82.8,7941.1,1.04,10,48,250,114,7941,1508,6432,8.68
2026-09-18T23:37:31Z,real50,4,180.05,268.9,7941.1,3.39,113,198.37,444.5,7941.1,5.60,169,8.09,131.3,7941.1,1.65,19,1.10,82.9,7941.1,1.04,10,48,250,133,7941,1536,6404,10.98
2026-09-18T23:37:39Z,real50,5,170.86,289.7,7941.1,3.65,116,212.51,446.2,7941.1,5.62,169,16.90,129.8,7941.1,1.63,19,1.85,85.5,7941.1,1.08,10,49,250,139,7941,1565,6375,14.44
2026-09-18T23:37:47Z,real50,6,147.88,316.3,7941.1,3.98,119,174.55,449.4,7941.1,5.66,170,23.43,130.5,7941.1,1.64,19,1.93,86.7,7941.1,1.09,10,51,250,133,7941,1593,6347,16.64
2026-09-18T23:37:55Z,real50,7,139.72,271.6,7941.1,3.42,114,167.26,450.8,7941.1,5.68,170,39.48,130.7,7941.1,1.65,19,1.98,86.7,7941.1,1.09,10,48,250,125,7941,1553,6387,18.00
2026-09-18T23:38:03Z,real50,8,18.50,224.0,7941.1,2.82,98,0.12,451.5,7941.1,5.69,170,19.40,131.1,7941.1,1.65,19,1.97,87.2,7941.1,1.10,10,40,250,77,7941,1514,6426,17.68
2026-09-18T23:38:10Z,real50,9,22.35,191.7,7941.1,2.41,66,5.39,451.6,7941.1,5.69,170,48.40,131.4,7941.1,1.65,19,1.27,87.2,7941.1,1.10,10,32,250,63,7941,1475,6465,14.96
2026-09-18T23:38:18Z,real50,10,9.49,165.1,7941.1,2.08,68,2.55,452.2,7941.1,5.69,170,13.64,131.1,7941.1,1.65,19,0.62,87.2,7941.1,1.10,10,25,250,47,7941,1449,6491,13.76
2026-09-18T23:38:25Z,real50,11,3.26,136.2,7941.1,1.71,52,0.07,451.7,7941.1,5.69,170,0.33,130.3,7941.1,1.64,19,0.04,87.1,7941.1,1.10,10,17,250,33,7941,1423,6517,11.65
2026-09-18T23:38:33Z,real50,12,0.51,118.0,7941.1,1.49,41,0.02,451.6,7941.1,5.69,170,0.30,130.5,7941.1,1.64,19,0.00,87.1,7941.1,1.10,10,12,250,23,7941,1397,6544,10.79
2026-09-18T23:38:40Z,real50,13,0.49,118.4,7941.1,1.49,41,0.02,451.6,7941.1,5.69,169,0.23,130.6,7941.1,1.64,19,0.04,87.1,7941.1,1.10,10,12,250,23,7941,1407,6534,9.13
2026-09-18T23:38:48Z,real50,14,0.49,114.1,7941.1,1.44,39,0.02,451.6,7941.1,5.69,169,0.25,130.6,7941.1,1.65,19,0.00,87.1,7941.1,1.10,10,11,250,21,7941,1391,6549,8.40
2026-09-18T23:38:55Z,real50,15,0.53,114.1,7941.1,1.44,39,0.02,451.6,7941.1,5.69,167,0.23,130.7,7941.1,1.65,19,0.00,87.1,7941.1,1.10,10,11,250,21,7941,1402,6538,7.11
2026-09-18T23:39:03Z,real50,16,0.63,114.0,7941.1,1.44,39,0.03,451.5,7941.1,5.69,166,0.34,130.7,7941.1,1.65,19,0.00,87.1,7941.1,1.10,10,11,250,21,7941,1409,6531,6.54
