ts_utc,label,sample,openemr_cpu_pct,openemr_mem_mib,openemr_mem_limit_mib,openemr_mem_pct,openemr_pids,database_cpu_pct,database_mem_mib,database_mem_limit_mib,database_mem_pct,database_pids,agent_cpu_pct,agent_mem_mib,agent_mem_limit_mib,agent_mem_pct,agent_pids,caddy_cpu_pct,caddy_mem_mib,caddy_mem_limit_mib,caddy_mem_pct,caddy_pids,httpd_procs,httpd_cap,threads_connected,host_mem_total_mb,host_mem_used_mb,host_mem_available_mb,load1
2026-09-19T00:14:30Z,real90,1,0.28,115.6,7941.1,1.46,39,0.01,486.8,7941.1,6.13,166,0.11,141.8,7941.1,1.79,20,0.00,105.8,7941.1,1.33,10,11,250,21,7941,1435,6505,6.71
2026-09-19T00:14:38Z,real90,2,203.63,170.8,7941.1,2.15,69,174.70,489.1,7941.1,6.16,169,5.88,142.1,7941.1,1.79,19,1.97,106.0,7941.1,1.33,10,42,250,76,7941,1517,6424,7.85
2026-09-19T00:14:46Z,real90,3,195.29,270.9,7941.1,3.41,127,186.36,492.3,7941.1,6.20,170,10.31,142.2,7941.1,1.79,19,2.84,106.1,7941.1,1.34,10,56,250,151,7941,1632,6308,9.39
2026-09-19T00:14:54Z,real90,4,196.39,310.3,7941.1,3.91,125,170.38,495.6,7941.1,6.24,171,14.09,140.9,7941.1,1.77,20,2.71,106.2,7941.1,1.34,10,54,250,147,7941,1616,6324,13.93
2026-09-19T00:15:02Z,real90,5,195.90,306.0,7941.1,3.85,121,176.38,496.8,7941.1,6.26,171,25.42,141.4,7941.1,1.78,20,2.62,106.2,7941.1,1.34,10,52,250,141,7941,1627,6313,15.61
2026-09-19T00:15:10Z,real90,6,149.93,310.9,7941.1,3.92,119,209.29,500.7,7941.1,6.30,171,24.39,141.8,7941.1,1.79,19,2.99,106.2,7941.1,1.34,10,51,250,130,7941,1618,6322,16.87
2026-09-19T00:15:17Z,real90,7,14.36,256.6,7941.1,3.23,110,10.27,502.0,7941.1,6.32,171,20.04,143.7,7941.1,1.81,20,0.78,106.1,7941.1,1.34,10,46,250,91,7941,1589,6352,17.12
2026-09-19T00:15:25Z,real90,8,6.85,228.3,7941.1,2.87,80,15.41,502.1,7941.1,6.32,171,13.34,143.7,7941.1,1.81,20,0.59,106.1,7941.1,1.34,10,39,250,77,7941,1553,6388,14.48
2026-09-19T00:15:32Z,real90,9,7.44,205.3,7941.1,2.59,84,5.46,502.2,7941.1,6.32,171,7.08,143.3,7941.1,1.80,20,1.53,84.6,7941.1,1.07,10,32,250,63,7941,1504,6436,13.32
2026-09-19T00:15:39Z,real90,10,6.01,171.4,7941.1,2.16,52,5.54,502.2,7941.1,6.32,171,3.66,141.7,7941.1,1.78,20,0.59,84.6,7941.1,1.07,10,24,250,47,7941,1479,6461,11.27
2026-09-19T00:15:47Z,real90,11,6.59,141.2,7941.1,1.78,36,1.61,502.2,7941.1,6.32,171,4.13,141.9,7941.1,1.79,20,0.70,84.5,7941.1,1.06,10,17,250,33,7941,1432,6509,10.37
2026-09-19T00:15:54Z,real90,12,0.30,121.8,7941.1,1.53,41,3.97,502.2,7941.1,6.32,171,0.80,142.0,7941.1,1.79,20,0.64,84.5,7941.1,1.06,10,12,250,23,7941,1419,6521,8.78
